paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
ISPA-2021-P0642,ISPA,ISPA,2021,complete,Satellite Network Traffic Scheduling Algorithm Based on Multi-Agent Reinforcement Learning,Tingting Zhang|Mingqi Zhang|Lintao Yang|Tao Dong|Jie Yin|Zhihui Liu|Jing Wu|Hao Jiang,ISPA 19,ISPA 19,accepted_paper,,,,,,https://dblp.org/search?q=Satellite+Network+Traffic+Scheduling+Algorithm+Based+on+Multi-Agent+Reinforcement+Learning,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T04/T08/T10,edge_cloud_offloading_scheduling,edge|cloud|scheduling|resource_management,ISPA-C01,"Edge/cloud offloading, scheduling, and resource management",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,TOC parsed row; page=761
ISPA-2021-P0643,ISPA,ISPA,2021,complete,Secure Vehicle Platooning Protocol for 5G C-V2X,Feifei Liu|Di Liu|Yu Sun|Dawei Li|Jian Cui|Zhenyu Guan|Jianwei Liu,ISPA 22,ISPA 22,accepted_paper,,,,,,https://dblp.org/search?q=Secure+Vehicle+Platooning+Protocol+for+5G+C-V2X,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T11,misc_or_application_specific_boundary,needs_review,ISPA-C10,Miscellaneous or application-specific boundary rows,uncertain,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,TOC parsed row; page missing
ISPA-2021-P0644,ISPA,ISPA,2021,complete,Self-Attention Based Automated Vulnerability Detection with Effective Data Representation,Tongshuai Wu|Liwei Chen|Gewangzi Du|Chenguang Zhu|Gang Shi,ISPA 23,ISPA 23,accepted_paper,,,,,,https://dblp.org/search?q=Self-Attention+Based+Automated+Vulnerability+Detection+with+Effective+Data+Representation,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T11/T12,federated_privacy_security_blockchain,security|privacy|federated|blockchain,ISPA-C07,"Security, privacy, federated learning, and blockchain",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,TOC parsed row; page=892
ISPA-2021-P0645,ISPA,ISPA,2021,complete,Semantic Social Event Evolution Discovering,Zihang Huang|Lianzhong Liu|Jiaofu Zhang|Lihua Han|Shuhai Wang|Tongge Xu|Yangyang Li|Yifeng Liu|Zakirul Alam Bhuiyan,ISPA 32,ISPA 32,accepted_paper,,,,,,https://dblp.org/search?q=Semantic+Social+Event+Evolution+Discovering,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T11,misc_or_application_specific_boundary,needs_review,ISPA-C10,Miscellaneous or application-specific boundary rows,uncertain,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,TOC parsed row; page=1242
ISPA-2021-P0646,ISPA,ISPA,2021,complete,Siamese Generative Adversarial Predicting Network for Extremely Sparse Data in Recommendation System,Qingxian Wang|Renjian Zhang|Kangkang Ma|Bo Chen|Jiufang Chen|Xiaoyu Shi,ISPA 31,ISPA 31,accepted_paper,,,,,,https://dblp.org/search?q=Siamese+Generative+Adversarial+Predicting+Network+for+Extremely+Sparse+Data+in+Recommendation+System,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T08/T10,network_routing_innetwork_datacenter_comm,network|routing|datacenter|communication,ISPA-C04,"Network routing, in-network computing, and datacenter communication",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,TOC parsed row; page=1230
ISPA-2021-P0647,ISPA,ISPA,2021,complete,SLAMVis: An Interactive Visualization Approach for Smart Labeling on Multidimensional Data,Aijuan Qian|Chenlu Li|Xiaoju Dong|Shengtao Chen|Yanling Zhang|Guoqiang Li,ISPA 1,ISPA 1,accepted_paper,,,,,,https://dblp.org/search?q=SLAMVis:+An+Interactive+Visualization+Approach+for+Smart+Labeling+on+Multidimensional+Data,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T11,misc_or_application_specific_boundary,needs_review,ISPA-C10,Miscellaneous or application-specific boundary rows,uncertain,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,TOC parsed row; page=19
ISPA-2021-P0648,ISPA,ISPA,2021,complete,SM9-Based Anonymous Search over Encrypted Data,Ke Ren|Peng Jiang|Liehuang Zhu|Keke Gai,ISPA 5,ISPA 5,accepted_paper,,,,,,https://dblp.org/search?q=SM9-Based+Anonymous+Search+over+Encrypted+Data,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T11/T12,federated_privacy_security_blockchain,security|privacy|federated|blockchain,ISPA-C07,"Security, privacy, federated learning, and blockchain",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,TOC parsed row; page=202
ISPA-2021-P0649,ISPA,ISPA,2021,complete,Software-Hardware Co-Optimization for CNNs Based on Reconfigurable Devices,Fang Liu|Zimeng Fan|Yanxiang He|Min Peng,ISPA 33,ISPA 33,accepted_paper,,,,,,https://dblp.org/search?q=Software-Hardware+Co-Optimization+for+CNNs+Based+on+Reconfigurable+Devices,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T02/T03/T05/T06/T07,accelerator_gpu_fpga_architecture,gpu|fpga|accelerator|architecture,ISPA-C05,"Accelerator, GPU, FPGA, and specialized architecture",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,TOC parsed row; page=1279
ISPA-2021-P0650,ISPA,ISPA,2021,complete,SRAM-PUF Based Lightweight Mutual Authentication Scheme for IoT,Yongqing Zhu|Zhenyu Guan|Ziyi Wang|Dawei Li|Yawei Wang|Mai Xu,ISPA 20,ISPA 20,accepted_paper,,,,,,https://dblp.org/search?q=SRAM-PUF+Based+Lightweight+Mutual+Authentication+Scheme+for+IoT,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T11,misc_or_application_specific_boundary,needs_review,ISPA-C10,Miscellaneous or application-specific boundary rows,uncertain,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,TOC parsed row; page=806
ISPA-2021-P0651,ISPA,ISPA,2021,complete,Synthesis and Segmentation Method of Cross-Staining Style Nuclei Pathology Image Based on Adversarial Learning,Ziheng Zhou|Hong Guo|Yuwen Guo|Huanhuan Sheng,ISPA 13,ISPA 13,accepted_paper,,,,,,https://dblp.org/search?q=Synthesis+and+Segmentation+Method+of+Cross-Staining+Style+Nuclei+Pathology+Image+Based+on+Adversarial+Learning,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T11,misc_or_application_specific_boundary,needs_review,ISPA-C10,Miscellaneous or application-specific boundary rows,uncertain,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,TOC parsed row; page=522
ISPA-2021-P0652,ISPA,ISPA,2021,complete,Target-Oriented Self Training for Heterogeneous Domain Adaptation,Da An|Rui Zhang|Shuang Li|Weipeng Cao,ISPA 24,ISPA 24,accepted_paper,,,,,,https://dblp.org/search?q=Target-Oriented+Self+Training+for+Heterogeneous+Domain+Adaptation,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T11,misc_or_application_specific_boundary,needs_review,ISPA-C10,Miscellaneous or application-specific boundary rows,uncertain,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,TOC parsed row; page=931
ISPA-2021-P0653,ISPA,ISPA,2021,complete,Task Tree Partition and Subtree Allocation for Heterogeneous Multiprocessors,Suna He|Jigang Wu|Bing Wei|Jiaxin Wu,ISPA 14,ISPA 14,accepted_paper,,,,,,https://dblp.org/search?q=Task+Tree+Partition+and+Subtree+Allocation+for+Heterogeneous+Multiprocessors,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T11,misc_or_application_specific_boundary,needs_review,ISPA-C10,Miscellaneous or application-specific boundary rows,uncertain,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,TOC parsed row; page=571
ISPA-2021-P0654,ISPA,ISPA,2021,complete,TATA: Throughput-Aware TAsk Placement in Heterogeneous Stream Processing with Deep Reinforcement Learning,Xiao Huang|Yu Jiang|Hao Fan|Huayun Tang|Yiping Wang|Jin Jin|Hai Wan|Xibin Zhao,ISPA 2,ISPA 2,accepted_paper,,,,,,https://dblp.org/search?q=TATA:+Throughput-Aware+TAsk+Placement+in+Heterogeneous+Stream+Processing+with+Deep+Reinforcement+Learning,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T04/T08/T10,edge_cloud_offloading_scheduling,edge|cloud|scheduling|resource_management,ISPA-C01,"Edge/cloud offloading, scheduling, and resource management",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,TOC parsed row; page missing
ISPA-2021-P0655,ISPA,ISPA,2021,complete,The Random Content Poisoning Attack in NDN,Pengfei Yue|Ru Li|Bin Pang,ISPA 22,ISPA 22,accepted_paper,,,,,,https://dblp.org/search?q=The+Random+Content+Poisoning+Attack+in+NDN,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T08/T10,network_routing_innetwork_datacenter_comm,network|routing|datacenter|communication,ISPA-C04,"Network routing, in-network computing, and datacenter communication",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,TOC parsed row; page=853
ISPA-2021-P0656,ISPA,ISPA,2021,complete,Towards Fast Network Intrusion Detection Based on Efficiency-Preserving Federated Learning,Tian Dong|Han Qiu|Jialiang Lu|Meikang Qiu|Chun Fan,ISPA 12,ISPA 12,accepted_paper,,,,,,https://dblp.org/search?q=Towards+Fast+Network+Intrusion+Detection+Based+on+Efficiency-Preserving+Federated+Learning,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T08/T10,network_routing_innetwork_datacenter_comm,network|routing|datacenter|communication,ISPA-C04,"Network routing, in-network computing, and datacenter communication",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,TOC parsed row; page=468
ISPA-2021-P0657,ISPA,ISPA,2021,complete,Trajectory Privacy Protection Method Based on Shadow Vehicles,Yaqiong Ma|Xiangyu Bai|Zhaoran Wang,ISPA 17,ISPA 17,accepted_paper,,,,,,https://dblp.org/search?q=Trajectory+Privacy+Protection+Method+Based+on+Shadow+Vehicles,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T05/T09,graph_irregular_recommendation_gnn,graph|irregular|gnn|sparse,ISPA-C06,"Graph, irregular, recommendation, and GNN workloads",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,TOC parsed row; page=668
ISPA-2021-P0658,ISPA,ISPA,2021,complete,Treator: A Fast Centralized Cluster Scheduling at Scale Based on B+ Tree and BSP,Yuzhao Wang|Junqing Yu|Zhibin Yu,ISPA 8,ISPA 8,accepted_paper,,,,,,https://dblp.org/search?q=Treator:+A+Fast+Centralized+Cluster+Scheduling+at+Scale+Based+on+B++Tree+and+BSP,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T04/T08/T10,edge_cloud_offloading_scheduling,edge|cloud|scheduling|resource_management,ISPA-C01,"Edge/cloud offloading, scheduling, and resource management",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,TOC parsed row; page=324
ISPA-2021-P0659,ISPA,ISPA,2021,complete,Understanding the Runtime Overheads of Deep Learning Inference on Edge Devices,Xiu Ma|Guangli Li|Lei Liu|Huaxiao Liu|Lei Liu|Xiaobing Feng,ISPA 10,ISPA 10,accepted_paper,,,,,,https://dblp.org/search?q=Understanding+the+Runtime+Overheads+of+Deep+Learning+Inference+on+Edge+Devices,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T04/T08/T10,edge_cloud_offloading_scheduling,edge|cloud|scheduling|resource_management,ISPA-C01,"Edge/cloud offloading, scheduling, and resource management",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,TOC parsed row; page=390
ISPA-2021-P0660,ISPA,ISPA,2021,complete,Unified Authentication Scheme for IoT Blockchain Based on PUF,Dawei Li|Yingxian Song|Lixin Zhang|Di Liu|Baoquan Ma|Zhenyu Guan,ISPA 20,ISPA 20,accepted_paper,,,,,,https://dblp.org/search?q=Unified+Authentication+Scheme+for+IoT+Blockchain+Based+on+PUF,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T11/T12,federated_privacy_security_blockchain,security|privacy|federated|blockchain,ISPA-C07,"Security, privacy, federated learning, and blockchain",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,TOC parsed row; page=792
ISPA-2021-P0661,ISPA,ISPA,2021,complete,Unsupervised Anomaly Detection with Variational Auto-Encoder and Local Outliers Factor for KPIs,Shili Yan|Bing Tang|Jincheng Luo|Xing Fu|Xiaoyuan Zhang,ISPA 12,ISPA 12,accepted_paper,,,,,,https://dblp.org/search?q=Unsupervised+Anomaly+Detection+with+Variational+Auto-Encoder+and+Local+Outliers+Factor+for+KPIs,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T08/T10,network_routing_innetwork_datacenter_comm,network|routing|datacenter|communication,ISPA-C04,"Network routing, in-network computing, and datacenter communication",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,TOC parsed row; page=476
ISPA-2021-P0662,ISPA,ISPA,2021,complete,Vapor: A GPU Sharing Scheduler with Communication and Computation Pipeline for Distributed Deep Learning,Xiaorui Zhu|Lei Gong|Zongwei Zhu|Xuehai Zhou,ISPA 3,ISPA 3,accepted_paper,10.1109/ispa-bdcloud-socialcom-sustaincom52081.2021.00028,,,,,https://dblp.org/search?q=Vapor:+A+GPU+Sharing+Scheduler+with+Communication+and+Computation+Pipeline+for+Distributed+Deep+Learning,,https://www.proceedings.com/content/061/061722webtoc.pdf,https://www.proceedings.com/content/061/061722webtoc.pdf,ISPA 2021 proceedings table of contents,https://www.proceedings.com/content/061/061722webtoc.pdf,proceedings,primary,verified,high,T02/T03/T05/T06/T07,accelerator_gpu_fpga_architecture,gpu|fpga|accelerator|architecture,ISPA-C05,"Accelerator, GPU, FPGA, and specialized architecture",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,milestone,5,2021 GPU sharing and distributed-DL scheduling signal.,yes,,TOC parsed row; page=108
