paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
PACT-2021-P0021,PACT,PACT,2021,complete,SURFNet: Super-Resolution of Turbulent Flows with Transfer Learning using Small Datasets,Octavi Obiols-Sales|Abhinav Vishnu|Nicholas Malaya|Aparna Chandramowlishwaran,Conference Papers,,accepted_paper,10.1109/PACT52795.2021.00031,,https://doi.org/10.1109/PACT52795.2021.00031,,,https://dblp.org/rec/conf/IEEEpact/Obiols-SalesVMC21,,https://dblp.org/db/conf/IEEEpact/pact2021.html,,DBLP PACT 2021 proceedings metadata,https://doi.org/10.1109/PACT52795.2021.00031,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2021-P0022,PACT,PACT,2021,complete,Ultra Efficient Acceleration for De Novo Genome Assembly via Near-Memory Computing,Minxuan Zhou|Lingxi Wu|Muzhou Li|Niema Moshiri|Kevin Skadron|Tajana Rosing,Conference Papers,,accepted_paper,10.1109/PACT52795.2021.00022,,https://doi.org/10.1109/PACT52795.2021.00022,,,https://dblp.org/rec/conf/IEEEpact/ZhouWLMSR21,,https://dblp.org/db/conf/IEEEpact/pact2021.html,,DBLP PACT 2021 proceedings metadata,https://doi.org/10.1109/PACT52795.2021.00022,paper,primary,verified,high,T03/T04/T09/T11,domain_visual_robotics_genomics,3dgs|robotics|slam|vision|genomics|scientific|mobile_gpu,PACT-C08,"Domain, visual, robotics, genomics, and scientific workloads",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2021-P0023,PACT,PACT,2021,complete,Union: A Unified HW-SW Co-Design Ecosystem in MLIR for Evaluating Tensor Operations on Spatial Accelerators,Geonhwa Jeong|Gokcen Kestor|Prasanth Chatarasi|Angshuman Parashar|Po-An Tsai|Sivasankaran Rajamanickam|Roberto Gioiosa|Tushar Krishna,Conference Papers,,accepted_paper,10.1109/PACT52795.2021.00010,,https://doi.org/10.1109/PACT52795.2021.00010,,,https://dblp.org/rec/conf/IEEEpact/JeongKCPTRGK21,,https://dblp.org/db/conf/IEEEpact/pact2021.html,,DBLP PACT 2021 proceedings metadata,https://doi.org/10.1109/PACT52795.2021.00010,paper,primary,verified,high,T01/T02/T05,dnn_gnn_llm_acceleration,dnn|gnn|llm|moe|inference|training|tensor,PACT-C04,"DNN, GNN, LLM, and model-serving acceleration",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,tool_benchmark,5,MLIR-based HW/SW co-design ecosystem for spatial accelerators.,yes,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2021-P0024,PACT,PACT,2021,complete,Write Prediction for Persistent Memory Systems,Suyash Mahar|Sihang Liu 0001|Korakit Seemakhupt|Vinson Young|Samira Manabi Khan,Conference Papers,,accepted_paper,10.1109/PACT52795.2021.00025,,https://doi.org/10.1109/PACT52795.2021.00025,,,https://dblp.org/rec/conf/IEEEpact/MaharLSYK21,,https://dblp.org/db/conf/IEEEpact/pact2021.html,,DBLP PACT 2021 proceedings metadata,https://doi.org/10.1109/PACT52795.2021.00025,paper,primary,verified,high,T10/T01/T11,memory_pim_cxl_persistence,memory|pim|near_memory|cxl|nvm|kv_cache|data_movement,PACT-C05,"Memory, PIM, CXL, persistence, and data movement",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2021-P0025,PACT,PACT,2021,complete,X-Layer: Building Composable Pipelined Dataflows for Low-Rank Convolutions,Naveen Vedula|Reza Hojabr|Ahmad Khonsari|Arrvindh Shriraman,Conference Papers,,accepted_paper,10.1109/PACT52795.2021.00015,,https://doi.org/10.1109/PACT52795.2021.00015,,,https://dblp.org/rec/conf/IEEEpact/VedulaHKS21,,https://dblp.org/db/conf/IEEEpact/pact2021.html,,DBLP PACT 2021 proceedings metadata,https://doi.org/10.1109/PACT52795.2021.00015,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2022-P0001,PACT,PACT,2022,complete,A GPU Multiversion B-Tree,Muhammad A. Awad|Serban D. Porumbescu|John D. Owens,Conference Papers,,accepted_paper,10.1145/3559009.3569681,,,,,https://dblp.org/rec/conf/IEEEpact/AwadPO22,https://pact22.cs.illinois.edu/program.html,https://dblp.org/db/conf/IEEEpact/pact2022.html,,DBLP PACT 2022 proceedings metadata,https://doi.org/10.1145/3559009.3569681,paper,primary,verified,high,T08/T10/T11,gpu_memory_runtime_microarchitecture,gpu|runtime|cache|address_translation|warp|kernel,PACT-C02,"GPU memory, runtime, and microarchitecture",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2022-P0002,PACT,PACT,2022,complete,A Specialized BTB Organization for Servers,Truls Asheim|Boris Grot|Rakesh Kumar 0003,Conference Papers,,accepted_paper,10.1145/3559009.3569692,,,,,https://dblp.org/rec/conf/IEEEpact/AsheimG022,https://pact22.cs.illinois.edu/program.html,https://dblp.org/db/conf/IEEEpact/pact2022.html,,DBLP PACT 2022 proceedings metadata,https://doi.org/10.1145/3559009.3569692,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2022-P0003,PACT,PACT,2022,complete,A Thermal-Aware Data Replica Placement Strategy for Data-Intensive Data Centers,Jie Li 0067|Yuhui Deng 0001|Zhaorui Wu|Shujie Pang,Conference Papers,,accepted_paper,10.1145/3559009.3569679,,,,,https://dblp.org/rec/conf/IEEEpact/LiDWP22,https://pact22.cs.illinois.edu/program.html,https://dblp.org/db/conf/IEEEpact/pact2022.html,,DBLP PACT 2022 proceedings metadata,https://doi.org/10.1145/3559009.3569679,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2022-P0004,PACT,PACT,2022,complete,An Architecture for Resilient Federated Learning through Parallel Recognition,Jeongeun Kim|Young Woo Jeong|Su-Yeon Jang|Seung Eun Lee,Conference Papers,,accepted_paper,10.1145/3559009.3569689,,,,,https://dblp.org/rec/conf/IEEEpact/KimJJL22,https://pact22.cs.illinois.edu/program.html,https://dblp.org/db/conf/IEEEpact/pact2022.html,,DBLP PACT 2022 proceedings metadata,https://doi.org/10.1145/3559009.3569689,paper,primary,verified,high,T10/T12/T11,security_reliability_specialized_crypto,security|reliability|side_channel|crypto|fhe|zkp|pqc,PACT-C07,"Security, reliability, and crypto accelerators",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2022-P0005,PACT,PACT,2022,complete,Analysing Dataflow Programs with Causation Traces,Michail Boulasikis|Flavius Gruian|Gareth Callanan|Jörn W. Janneck,Conference Papers,,accepted_paper,10.1145/3559009.3569660,,,,,https://dblp.org/rec/conf/IEEEpact/BoulasikisGCJ22,https://pact22.cs.illinois.edu/program.html,https://dblp.org/db/conf/IEEEpact/pact2022.html,,DBLP PACT 2022 proceedings metadata,https://doi.org/10.1145/3559009.3569660,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2022-P0006,PACT,PACT,2022,complete,Athena: An Early-Fetch Architecture to Reduce on-Chip Page Walk Latencies,Seyed Armin Vakil-Ghahani|Soheil Khadirsharbiyani|Jagadish B. Kotra|Mahmut T. Kandemir,Conference Papers,,accepted_paper,10.1145/3559009.3569684,,,,,https://dblp.org/rec/conf/IEEEpact/Vakil-GhahaniKK22,https://pact22.cs.illinois.edu/program.html,https://dblp.org/db/conf/IEEEpact/pact2022.html,,DBLP PACT 2022 proceedings metadata,https://doi.org/10.1145/3559009.3569684,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2022-P0007,PACT,PACT,2022,complete,Auto-Partitioning Heterogeneous Task-Parallel Programs with StreamBlocks,Mahyar Emami|Endri Bezati|Jörn W. Janneck|James R. Larus,Conference Papers,,accepted_paper,10.1145/3559009.3569659,,,,,https://dblp.org/rec/conf/IEEEpact/EmamiBJL22,https://pact22.cs.illinois.edu/program.html,https://dblp.org/db/conf/IEEEpact/pact2022.html,,DBLP PACT 2022 proceedings metadata,https://doi.org/10.1145/3559009.3569659,paper,primary,verified,high,T07/T08/T11,compiler_codegen_autotuning,compiler|code_generation|autotuning|polyhedral|dsl|mlir|loop_optimization,PACT-C01,"Compiler, code generation, and autotuning",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2022-P0008,PACT,PACT,2022,complete,Batched Graph Community Detection on GPUs,Han-Yi Chou|Sayan Ghosh,Conference Papers,,accepted_paper,10.1145/3559009.3569655,,,,,https://dblp.org/rec/conf/IEEEpact/ChouG22,https://pact22.cs.illinois.edu/program.html,https://dblp.org/db/conf/IEEEpact/pact2022.html,,DBLP PACT 2022 proceedings metadata,https://doi.org/10.1145/3559009.3569655,paper,primary,verified,high,T09/T05/T08,graph_sparse_irregular_gpu,graph|sparse|irregular|gpu|olap|spmm,PACT-C03,"Graph, sparse, irregular, and OLAP on parallel hardware",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2022-P0009,PACT,PACT,2022,complete,BenchPress: A Deep Active Benchmark Generator,Foivos Tsimpourlas|Pavlos Petoumenos|Min Xu|Chris Cummins|Kim M. Hazelwood|Ajitha Rajan|Hugh Leather,Conference Papers,,accepted_paper,10.1145/3559009.3569644,,,,,https://dblp.org/rec/conf/IEEEpact/TsimpourlasPXCH22,https://pact22.cs.illinois.edu/program.html,https://dblp.org/db/conf/IEEEpact/pact2022.html,,DBLP PACT 2022 proceedings metadata,https://doi.org/10.1145/3559009.3569644,paper,primary,verified,high,T11,profiling_benchmark_modeling,profiling|benchmark|modeling|simulation|sample_selection,PACT-C09,"Profiling, benchmarking, modeling, and simulation",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2022-P0010,PACT,PACT,2022,complete,Breaking the Vendor Lock: Performance Portable Programming through OpenMP as Target Independent Runtime Layer,Johannes Doerfert|Marc Jasper|Joseph Huber|Khaled Abdelaal|Giorgis Georgakoudis|Thomas Scogland|Konstantinos Parasyris,Conference Papers,,accepted_paper,10.1145/3559009.3569687,,,,,https://dblp.org/rec/conf/IEEEpact/DoerfertJHAGSP22,https://pact22.cs.illinois.edu/program.html,https://dblp.org/db/conf/IEEEpact/pact2022.html,,DBLP PACT 2022 proceedings metadata,https://doi.org/10.1145/3559009.3569687,paper,primary,verified,high,T08/T10/T11,gpu_memory_runtime_microarchitecture,gpu|runtime|cache|address_translation|warp|kernel,PACT-C02,"GPU memory, runtime, and microarchitecture",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2022-P0011,PACT,PACT,2022,complete,Collage: Seamless Integration of Deep Learning Backends with Automatic Placement,Byungsoo Jeon|Sunghyun Park 0004|Peiyuan Liao|Sheng Xu|Tianqi Chen 0001|Zhihao Jia,Conference Papers,,accepted_paper,10.1145/3559009.3569651,,,,,https://dblp.org/rec/conf/IEEEpact/JeonPLXCJ22,https://pact22.cs.illinois.edu/program.html,https://dblp.org/db/conf/IEEEpact/pact2022.html,,DBLP PACT 2022 proceedings metadata,https://doi.org/10.1145/3559009.3569651,paper,primary,verified,high,T07/T08/T11,compiler_codegen_autotuning,compiler|code_generation|autotuning|polyhedral|dsl|mlir|loop_optimization,PACT-C01,"Compiler, code generation, and autotuning",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2022-P0012,PACT,PACT,2022,complete,Com-CAS: Effective Cache Apportioning under Compiler Guidance,Bodhisatwa Chatterjee|Sharjeel Khan|Santosh Pande,Conference Papers,,accepted_paper,10.1145/3559009.3569645,,,,,https://dblp.org/rec/conf/IEEEpact/ChatterjeeKP22,https://pact22.cs.illinois.edu/program.html,https://dblp.org/db/conf/IEEEpact/pact2022.html,,DBLP PACT 2022 proceedings metadata,https://doi.org/10.1145/3559009.3569645,paper,primary,verified,high,T07/T08/T11,compiler_codegen_autotuning,compiler|code_generation|autotuning|polyhedral|dsl|mlir|loop_optimization,PACT-C01,"Compiler, code generation, and autotuning",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2022-P0013,PACT,PACT,2022,complete,Combining Run-Time Checks and Compile-Time Analysis to Improve Control Flow Auto-Vectorization,Bangtian Liu|Avery Laird|Wai Hung Tsang|Bardia Mahjour|Maryam Mehri Dehnavi,Conference Papers,,accepted_paper,10.1145/3559009.3569663,,,,,https://dblp.org/rec/conf/IEEEpact/LiuLTMD22,https://pact22.cs.illinois.edu/program.html,https://dblp.org/db/conf/IEEEpact/pact2022.html,,DBLP PACT 2022 proceedings metadata,https://doi.org/10.1145/3559009.3569663,paper,primary,verified,high,T07/T08/T11,compiler_codegen_autotuning,compiler|code_generation|autotuning|polyhedral|dsl|mlir|loop_optimization,PACT-C01,"Compiler, code generation, and autotuning",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2022-P0014,PACT,PACT,2022,complete,Custom High-Performance Vector Code Generation for Data-Specific Sparse Computations,Marcos Horro|Louis-Noël Pouchet|Gabriel Rodríguez 0001|Juan Touriño,Conference Papers,,accepted_paper,10.1145/3559009.3569668,,,,,https://dblp.org/rec/conf/IEEEpact/HorroP0T22,https://pact22.cs.illinois.edu/program.html,https://dblp.org/db/conf/IEEEpact/pact2022.html,,DBLP PACT 2022 proceedings metadata,https://doi.org/10.1145/3559009.3569668,paper,primary,verified,high,T09/T05/T08,graph_sparse_irregular_gpu,graph|sparse|irregular|gpu|olap|spmm,PACT-C03,"Graph, sparse, irregular, and OLAP on parallel hardware",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2022-P0015,PACT,PACT,2022,complete,"Decoupling Schedule, Topology Layout, and Algorithm to Easily Enlarge the Tuning Space of GPU Graph Processing",Shinnung Jeong|Yongwoo Lee 0001|Jaeho Lee 0005|Heelim Choi|Seungbin Song|Jinho Lee 0001|Youngsok Kim|Hanjun Kim 0001,Conference Papers,,accepted_paper,10.1145/3559009.3569686,,,,,https://dblp.org/rec/conf/IEEEpact/JeongLLCSLK022,https://pact22.cs.illinois.edu/program.html,https://dblp.org/db/conf/IEEEpact/pact2022.html,,DBLP PACT 2022 proceedings metadata,https://doi.org/10.1145/3559009.3569686,paper,primary,verified,high,T09/T05/T08,graph_sparse_irregular_gpu,graph|sparse|irregular|gpu|olap|spmm,PACT-C03,"Graph, sparse, irregular, and OLAP on parallel hardware",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2022-P0016,PACT,PACT,2022,complete,DSDP: Dual Stream Data Prefetcher,Mingjian He|Hua Wang 0008|Ke Zhou 0001|Kaichao Cui|Huabing Yan|Chang Guo|Rongfeng He,Conference Papers,,accepted_paper,10.1145/3559009.3569677,,,,,https://dblp.org/rec/conf/IEEEpact/HeWZCYGH22,https://pact22.cs.illinois.edu/program.html,https://dblp.org/db/conf/IEEEpact/pact2022.html,,DBLP PACT 2022 proceedings metadata,https://doi.org/10.1145/3559009.3569677,paper,primary,verified,high,T08/T10/T11,gpu_memory_runtime_microarchitecture,gpu|runtime|cache|address_translation|warp|kernel,PACT-C02,"GPU memory, runtime, and microarchitecture",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2022-P0017,PACT,PACT,2022,complete,Effective Performance Modeling and Domain-Specific Compiler Optimization of CNNs for GPUs,Yufan Xu 0001|Qiwei Yuan|Erik Curtis Barton|Rui Li 0033|P. Sadayappan|Aravind Sukumaran-Rajam,Conference Papers,,accepted_paper,10.1145/3559009.3569674,,,,,https://dblp.org/rec/conf/IEEEpact/XuYB0SS22,https://pact22.cs.illinois.edu/program.html,https://dblp.org/db/conf/IEEEpact/pact2022.html,,DBLP PACT 2022 proceedings metadata,https://doi.org/10.1145/3559009.3569674,paper,primary,verified,high,T07/T08/T11,compiler_codegen_autotuning,compiler|code_generation|autotuning|polyhedral|dsl|mlir|loop_optimization,PACT-C01,"Compiler, code generation, and autotuning",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2022-P0018,PACT,PACT,2022,complete,Efficient Atomic Durability on eADR-Enabled Persistent Memory,Taiyu Zhou|Yajuan Du|Fan Yang 0134|Xiaojian Liao|Youyou Lu,Conference Papers,,accepted_paper,10.1145/3559009.3569676,,,,,https://dblp.org/rec/conf/IEEEpact/ZhouDYLL22,https://pact22.cs.illinois.edu/program.html,https://dblp.org/db/conf/IEEEpact/pact2022.html,,DBLP PACT 2022 proceedings metadata,https://doi.org/10.1145/3559009.3569676,paper,primary,verified,high,T10/T01/T11,memory_pim_cxl_persistence,memory|pim|near_memory|cxl|nvm|kv_cache|data_movement,PACT-C05,"Memory, PIM, CXL, persistence, and data movement",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
